JLA_name,OSC_name,Aliases,Host,OSC_RA,OSC_DEC,Host_RA,Host_DEC,global_u,global_g,global_r,global_i,global_z,global_u_err,global_g_err,global_r_err,global_i_err,global_z_err,SDSS_RA,SDSS_DEC,Flag,ZPEG_StMass,ZPEG_(Msol/an),ZPEG_Chi2/(nobs_tot-3),ZPEG_redshift,ZPEG_Age(Myr),Unnamed: 0,zcmb,zhel,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra,dec,biascor
sn1994m,SN1994M,"SN1994M, AAVSO 1226+01",NGC 4493,"12:31:08.61,12:31:08.611","+00:36:19.6,+00:36:19.9,+00:36:19.91","12:31:08,12:31:08.37","+00:36:48,+00:36:49.6",16.05174,14.10901,13.22363,12.81557,12.47676,0.009823228,0.001955258,0.001722964,0.001736207,0.002456373,187.7848773,0.613706221,OSC Host,2.98E+12,0.0,122.0,0.1,9000.0,203.0,0.024951,0.023159,0.0,16.311743,0.145319,-1.525693,0.118051,0.056784,0.03057,11.038,0.187,49475.168162,0.279065,6.2e-05,0.00087,0.000108,3.0,187.785864,0.605457,-0.009506
sn1994s,SN1994S,"SN1994S, AAVSO 1226+29",NGC 4495,"12:31:21.85,12:31:21.82,12:31:21.859,12:31:21.86","+29:08:04.0,+29:08:04.19,+29:08:04.20,+29:08:04.2","12:31:23,12:31:22.89","+29:08:11,+29:08:11.2",15.0911,13.67468,12.91335,12.48536,12.11834,0.006823627,0.001964541,0.001770676,0.001783913,0.0025687,187.8453417,29.1364855,OSC Host,0,0.0,1320.0,0.0,12000.0,202.0,0.015664,0.015177,0.0,14.780119,0.154751,0.222279,0.18896,-0.0647,0.031411,10.452,0.085,49518.395965,0.24411,0.002533,0.000886,0.000608,3.0,187.841044,29.134436,-0.008625
sn1995ac,SN1995ac,SN1995ac,2MFGC 17122,"22:45:34.14,22:45:34.140","-08:45:04.7,-08:45:04.72","22:45:41,22:45:41.00","-08:45:12,-08:45:12.0",17.36333,15.71031,14.85257,14.33678,13.96152,0.02737848,0.004074758,0.003085753,0.002993435,0.005541318,341.3919785,-8.750736383,OSC SN,8.79E+11,0.0,374.0,0.1,11000.0,49.0,0.048984,0.049902,0.0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,0.000583,0.000718,9.1e-05,3.0,341.39225,-8.751306,-0.014978
sn1995ak,SN1995ak,SN1995ak,IC 1844,"02:45:48.83,02:45:48.830","+03:13:50.1,+03:13:50.09","02:45:49,02:45:49.33","+03:13:48,+03:13:51.5",16.06274,14.84207,14.1654,13.79232,13.48541,0.009535084,0.002454569,0.002195748,0.002220266,0.003492544,41.45552967,3.230875492,OSC Host,1.05E+12,40.850429,28.0,0.1,11000.0,286.0,0.022399,0.022719,0.0,16.021035,0.149213,-1.090886,0.131289,0.074389,0.035806,10.335397,0.280891,50021.793427,0.388014,0.001485,0.001313,0.001072,3.0,41.453458,3.230583,-0.009196
sn1996c,SN1996C,SN1996C,MCG +08-25-47,"13:50:48.60,13:50:48.600","+49:19:07.1,+49:19:07.10","13:50:49,13:50:48.86","+49:18:55,+49:18:50.3",23.41748,22.78718,22.77215,24.3618,22.13254,0.4939336,0.204922,0.2352826,0.7280698,0.5776175,207.703991,49.31666052,OSC Host,4.99E+09,4.1604532,7.24,1.0,3000.0,193.0,0.030721,0.02959,0.0,16.647115,0.142617,0.65918,0.12833,0.064364,0.029154,10.309,0.122,50129.045188,0.340228,-0.000719,0.000806,-0.000581,3.0,207.74619,49.3436,-0.0104
sn1997dg,SN1997dg,SN1997dg,A234014+2612,"23:40:14.21,23:40:14.210","+26:12:11.8,+26:12:11.81","23:40:14,23:40:14.00","+26:12:11,+26:12:11.0",19.26438,17.87171,17.36444,17.03749,16.81989,0.07169347,0.009904925,0.0122253,0.01356033,0.03907663,355.0590697,26.20293798,OSC Host,0,0.0,15.1,0.0,12000.0,14.0,0.030482,0.0308,0.0,16.849731,0.1417,-0.334473,0.175879,-0.030644,0.026018,6.0,5.0,50720.336448,0.28657,-0.000458,0.000632,-0.000176,3.0,355.05921,26.20328,-0.010357
sn1998ab,SN1998ab,SN1998ab,NGC 4704,"12:48:47.24,12:48:47.28,12:48:47.239","+41:55:28.3,+41:55:28.2,+41:55:28.31","12:48:46.32,12:48:47,12:48:46.42","+41:55:16.68,+41:55:19,+41:55:16.9",15.67855,14.15662,13.391,13.01549,12.66938,0.01028572,0.002155835,0.001941967,0.001929889,0.003040673,192.1934463,41.92126078,OSC Host,0,0.0,230.0,0.0,11000.0,195.0,0.027688,0.027132,0.0,16.076604,0.143171,-0.108805,0.127084,0.039115,0.030071,10.789,0.1465,50914.148915,0.07635,0.001716,0.00078,0.000766,3.0,192.196833,41.924528,-0.009897
sn1998v,SN1998V,"SN1998V, AAVSO 1818+15",NGC 6627,"18:22:37.40,18:22:37.399","+15:42:08.4,+15:42:08.39","18:22:38,18:22:38.90","+15:41:57,+15:41:52.1",17.51713,-9999.0,15.46453,14.36536,-9999.0,0.07340098,-9999.0,0.007647502,0.01225619,-9999.0,275.659198,15.69994804,OSC Host,5.60E+13,0.0,inf,0.7,5000.0,160.0,0.01745,0.017572,0.0,15.122099,0.150702,-0.177036,0.117393,0.000164,0.025212,11.003,0.1825,50892.08072,0.292096,-0.000852,0.000622,-0.000426,3.0,275.655833,15.702139,-0.008741
sn1999ac,SN1999ac,"SN1999ac, AAVSO 1602+08",NGC 6063,"16:07:15.01,16:07:15.010","+07:58:20.4,+07:58:20.39","16:07:13,16:07:12.98","+07:58:44,+07:58:44.3",14.9624,13.66037,12.99277,12.64693,12.381,0.006883672,0.002203459,0.001908562,0.001942283,0.003008842,241.8041536,7.978997133,OSC Host,3.04E+12,118.31539,402.0,0.1,11000.0,165.0,0.01006,0.0095,0.0,14.148421,0.174566,0.202688,0.06844,0.048593,0.025981,9.917,0.1285,51250.610935,0.07897,0.000244,0.000652,-0.000154,3.0,241.812542,7.972333,-0.008427
sn1999cc,SN1999cc,"SN1999cc, AAVSO 1559+37",NGC 6038,"16:02:42.03,16:02:42.031","+37:21:34.4,+37:21:34.42","16:02:41,16:02:40.55","+37:21:31,+37:21:34.2",21.21047,25.11442,24.80208,24.36184,18.95012,0.2103046,2.025081,2.24273,2.142334,0.1050229,240.6709487,37.35759688,OSC Host,1.10E+12,0.0,35.4,1.0,5000.0,166.0,0.031764,0.031328,0.0,16.789918,0.140686,-1.609961,0.074743,-0.00656,0.024078,11.039,0.095,51315.44637,0.127811,-6.7e-05,0.000523,-0.000123,3.0,240.675125,37.359556,-0.010589
sn1999dk,SN1999dk,"SN1999dk, AAVSO 0126+13",UGC 1087,"01:31:26.92,01:31:26.921","+14:17:05.7,+14:17:05.71","01:31:27,01:31:26.63","+14:16:38,+14:16:38.5",22.54905,22.86435,23.15832,23.48683,22.93012,0.3145951,0.2168579,0.3756411,0.6861161,0.9945782,22.86339746,14.28628779,OSC SN,6.74E+09,5.6194935,1.96,1.0,3000.0,362.0,0.01444,0.01496,0.0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,0.000966,0.000972,9.3e-05,3.0,22.862167,14.284917,-0.008561
sn1999dq,SN1999dq,"SN1999dq, AAVSO 0228+20",NGC 976,"02:33:59.68,02:33:59.681","+20:58:30.4,+20:58:30.40","02:34:00,02:34:00.01","+20:58:36,+20:58:36.2",14.82838,13.21894,12.26333,11.77498,11.47575,0.004621348,0.00171545,0.001573485,0.001544093,0.001903048,38.50011535,20.97674785,OSC Host,8.57E+12,0.0,1780.0,0.1,11000.0,294.0,0.013533,0.014327,0.0,14.381711,0.158393,0.869173,0.037782,0.026883,0.023491,10.689,0.138,51436.128217,0.038129,-5e-05,0.000534,-0.000124,3.0,38.498667,20.975111,-0.00852
sn2000dk,SN2000dk,"SN2000dk, AAVSO 0101+31",NGC 382,"01:07:23.52,01:07:23.520","+32:24:23.2,+32:24:23.18","01:07:24,01:07:23.75","+32:24:13,+32:24:13.4",15.99829,14.08202,13.19041,12.72146,12.40156,0.01023529,0.001907769,0.001750758,0.001748952,0.002403829,16.84976474,32.40402753,OSC Host,3.66E+12,0.0,232.0,0.1,11000.0,388.0,0.017483,0.017442,0.0,15.364415,0.150122,-2.112751,0.10596,-0.026834,0.025355,10.476629,0.374166,51812.387105,0.097838,0.000278,0.000563,-2.7e-05,3.0,16.848,32.406444,-0.008744
sn2001az,SN2001az,SN2001az,UGC 10483,"16:34:27.71,16:34:27.710","+76:01:46.8,+76:01:46.81","16:34:29,16:34:28.95","+76:01:46,+76:01:46.3",17.18014,15.36069,14.4686,14.002,13.67691,0.03043057,0.003686096,0.002864486,0.002725269,0.005567377,248.620313,76.02972796,OSC Host,1.13E+12,0.0,80.2,0.1,11000.0,163.0,0.040259,0.040695,0.0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.080188,0.915222,-0.007405,0.000589,0.000765,3.0,248.61448,76.02954,-0.012459
sn2001en,SN2001en,"SN2001en, AAVSO 0119+33",NGC 523,"01:25:22.90,01:25:22.901","+34:01:30.5,+34:01:30.50","01:25:21,01:25:20.79","+34:01:30,+34:01:29.8",21.81404,22.36771,22.35594,23.93351,21.73476,0.4866664,0.5470166,0.863002,3.734218,1.96945,21.33740108,34.02498691,OSC Host,1.48E+10,12.304286,0.213,1.0,3000.0,364.0,0.015482,0.015871,0.0,15.08025,0.154168,-0.916368,0.069293,0.001671,0.02335,10.662,0.18,52193.362613,0.327411,-0.000569,0.000536,-0.000357,3.0,21.34523,34.02502,-0.008615
sn2001ep,SN2001ep,SN2001ep,NGC 1699,"04:57:00.26,04:57:00.259","-04:45:40.2,-04:45:40.21","04:57:00,04:56:59.57","-04:45:28,-04:45:24.8",17.3472,16.87313,17.17182,18.97252,25.58975,0.0356715,0.01052163,0.02208949,0.1625742,1.477237,74.24988181,-4.760588519,OSC SN,1.44E+08,0.036294411,6890.0,0.1,9000.0,245.0,0.013324,0.013012,0.0,14.882717,0.158624,-0.925188,0.057481,0.047286,0.021409,10.286,0.1395,52200.061144,0.08336,9.5e-05,0.000413,-4e-05,3.0,74.25145,-4.76112,-0.008512
sn2001fe,SN2001fe,SN2001fe,UGC 5129,"09:37:57.10,09:37:57.03,09:37:57.101","+25:29:41.3,+25:29:41.7,+25:29:41.32","09:37:58,09:37:58.00","+25:29:43,+25:29:41.3",15.61605,13.93805,13.22211,12.88841,12.58188,0.00598431,0.001847046,0.001752867,0.001800303,0.002559989,144.4916689,25.49478574,OSC Host,0,0.0,738.0,0.0,10000.0,242.0,0.014575,0.013539,0.0,14.66139,0.155333,0.73797,0.094544,-0.066355,0.022359,10.193,0.1265,52229.379451,0.243985,-0.000216,0.000444,-0.000364,3.0,144.48759,25.49468,-0.008567
sn2001v,SN2001V,"SN2001V, AAVSO 1152+25",NGC 3987,"11:57:24.93,11:57:24.929","+25:12:09.0,+25:12:09.00","11:57:21,11:57:20.96","+25:11:41,+25:11:43.6",19.82473,17.99035,21.61906,21.3834,20.99107,0.1190966,0.01384249,0.7538688,0.9213901,2.207963,179.3374173,25.19435575,OSC Host,0,0.0,795.0,0.0,10000.0,209.0,0.015791,0.015018,0.0,14.557266,0.152742,0.916702,0.078089,-0.038383,0.021961,10.842,0.1175,51973.907624,0.052937,0.000571,0.000447,7.2e-05,3.0,179.353875,25.2025,-0.008633
sn2002bf,SN2002bf,SN2002bf,CGCG 266-031,"10:15:42.31,10:15:42.310","+55:40:06.7,+55:40:06.71","10:15:42,10:15:42.26","+55:40:03,+55:40:03.3",15.98073,14.32413,13.55819,13.19878,12.85751,0.008037971,0.002081362,0.001868903,0.001851261,0.002699572,153.9260575,55.66748606,OSC SN,0,0.0,83.0,0.0,10000.0,217.0,0.024746,0.024396,0.0,16.341106,0.147523,-0.791998,0.133954,0.148436,0.025465,10.603,0.098,52338.363802,0.371608,0.001509,0.000929,0.000824,3.0,153.926292,55.668528,-0.009479
sn2002de,SN2002de,SN2002de,NGC 6104,"16:16:30.38,16:16:30.379","+35:42:30.2,+35:42:30.20","16:16:30,16:16:30.69","+35:42:25,+35:42:29.4",21.82014,20.78247,20.53078,20.57738,20.42954,0.2504179,0.04917584,0.05078802,0.07192507,0.2411153,244.1249774,35.70566597,OSC Host,0,0.0,7.76,0.0,10000.0,164.0,0.027748,0.028116,0.0,16.657319,0.141846,0.541542,0.319146,0.09721,0.022722,10.806,0.0665,52434.118333,0.16262,0.002837,0.00047,0.002091,3.0,244.12639,35.70836,-0.009906
sn2002dp,SN2002dp,"SN2002dp, AAVSO 2323+21",NGC 7678,"23:28:30.12,23:28:30.120","+22:25:38.8,+22:25:38.78","23:28:28,23:28:27.87","+22:25:14,+22:25:14.0",14.41878,13.601,12.29745,11.85329,11.53334,0.005496329,0.002089002,0.001722152,0.001689089,0.002111367,352.1161593,22.42124789,OSC Host,3.47E+13,0.0,8570.0,0.2,9000.0,19.0,0.010888,0.011638,0.0,14.557203,0.169021,-0.316464,0.184325,0.054095,0.023005,10.47,0.3635,52451.216137,0.133147,0.001596,0.000487,0.00102,3.0,352.12543,22.42724,-0.00844
sn2002ha,SN2002ha,SN2002ha,NGC 6962,"20:47:18.58,20:47:18.48,20:47:18.581","+00:18:45.6,+00:18:45.7,+00:18:45.61","20:47:18.96,20:47:19,20:47:19.10","+00:19:14.9,+00:19:15,+00:19:15.0",14.91407,12.66195,11.70486,11.1894,10.98468,0.007521326,0.001568478,0.001472301,0.001464278,0.00182667,311.8295461,0.320811402,OSC Host,1.52E+13,0.0,3400.0,0.1,11000.0,149.0,0.013652,0.014046,0.0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,0.000317,0.000439,1e-05,3.0,311.82747,0.3126,-0.008525
sn2002jy,SN2002jy,SN2002jy,NGC 477,"01:21:16.27,01:21:16.270","+40:29:55.3,+40:29:55.28","01:21:20,01:21:20.36","+40:29:16,+40:29:17.4",24.17538,22.76839,22.04793,22.21519,21.77364,0.8180895,0.1362651,0.1009747,0.1979429,0.4311329,20.31875455,40.49930788,OSC SN,1.49E+09,0.50324482,1.83,0.3,7000.0,370.0,0.021541,0.021,0.0,15.7472,0.145405,0.977375,0.103933,-0.035146,0.021727,10.587,0.134,52634.379179,0.281622,-0.000604,0.000433,-0.000456,3.0,20.31763,40.49869,-0.009103
sn2003u,SN2003U,SN2003U,NGC 6365,"17:22:45.66,17:22:45.660,17:22:45.668","+62:09:50.4,+62:09:50.40,+62:09:50.49","17:22:44,17:22:43.84","+62:09:58,+62:09:58.0",16.10329,14.73396,13.92709,13.6655,13.34228,0.01183835,0.00242722,0.002141678,0.002266984,0.004723239,260.6825395,62.16607058,OSC Host,1.21E+12,47.142813,972.0,0.1,11000.0,161.0,0.028561,0.028341,0.0,16.482973,0.14269,-2.09037,0.294372,-0.032596,0.026589,10.657,0.093,52677.456353,0.137762,0.004833,0.000635,0.002632,3.0,260.69011,62.16407,-0.010034
sn2003w,SN2003W,SN2003W,UGC 5234,"09:46:49.48,09:46:49.481,09:46:49.488","+16:02:37.6,+16:02:37.61,+16:02:37.69","09:46:50,09:46:49.54","+16:02:36,+16:02:34.4",24.63469,25.1144,24.80205,20.82397,22.82692,4.44014,3.538299,4.197337,0.3064541,3.463878,146.7098829,16.04426513,OSC Host,1.76E+11,0.0,0.114,0.7,4500.0,241.0,0.020997,0.020071,0.0,15.875946,0.145587,0.07299,0.061371,0.102214,0.021445,10.619,0.2465,52680.425081,0.058115,0.000137,0.000411,-9.5e-05,3.0,146.70623,16.04383,-0.009047
sn2004as,SN2004as,SN2004as,SDSS J112538.81+224952.2,"11:25:39.18,11:25:39.180","+22:49:49.4,+22:49:49.40","11:25:39,11:25:39.00","+22:49:49,+22:49:49.0",22.2675,22.31058,22.89037,23.54178,22.8269,0.2515372,0.1051232,0.2471907,0.5283626,0.5798051,171.4133774,22.8306018,OSC Host,9.04E+09,7.5395947,13.0,1.0,3000.0,211.0,0.032538,0.031021,0.0,17.000951,0.14043,0.398948,0.136348,0.073203,0.022522,9.35,0.09,53086.187135,0.145578,0.000822,0.000455,0.000135,3.0,171.41327,22.83029,-0.010736
sn2004ey,SN2004ey,SN2004ey,UGC 11816,"21:49:07.81,21:49:07.92,21:49:7.92,21:49:07.810","+00:26:39.2,+00:26:39.1,+00:26:39.20,+00:26:39.19","21:49:07.2,21:49:07,21:49:07.29","+00:26:50.3,+00:26:50,+00:26:50.1",15.88299,14.55251,13.86802,13.51129,13.19441,0.0132706,0.002658747,0.002417256,0.002593877,0.005208595,327.2804221,0.447313768,OSC Host,1.37E+12,53.288758,76.3,0.1,11000.0,107.0,0.015678,0.0158,0.0,14.68323,0.151905,0.097384,0.017738,-0.133126,0.018003,9.95,0.154,53304.539956,0.021584,-7.3e-05,0.000254,-0.000112,3.0,327.282532,0.444222,-0.008626
sn2004gs,SN2004gs,"SN2004gs, 2MASS J08382385+1737528",MCG +03-22-20,"08:38:23.851,08:38:23.28,08:38:23.18,08:38:23.179","+17:37:52.85,+17:37:39.72,+17:37:39.8,+17:37:39.79","08:38:23.90,08:38:24,08:38:23.87","+17:37:52.3,+17:37:53,+17:37:53.1",16.53756,14.66665,13.84798,13.44293,13.1457,0.01206502,0.002169271,0.001940547,0.001998603,0.003166449,129.59936,17.63132045,OSC Host,0,0.0,225.0,0.0,12000.0,243.0,0.027499,0.0267,0.0,17.152881,0.140928,-1.806035,0.031362,0.127063,0.019477,11.079,0.128,53355.887649,0.056393,-4.5e-05,0.000276,-0.000132,3.0,129.596588,17.627722,-0.009868
sn2004gu,SN2004gu,SN2004gu,FGC 175A,"12:46:24.72,12:46:24.720","+11:56:56.1,+11:56:56.04,+11:56:56.11","12:46:25,12:46:25.00","+11:56:58,+11:56:58.0",19.24502,17.44383,16.53788,16.05946,15.63402,0.07686546,0.008045299,0.005609189,0.005000961,0.009304466,191.6034091,11.94956325,OSC Host,1.83E+11,0.0,73.1,0.1,11000.0,196.0,0.046856,0.0459,0.0,17.452691,0.137271,1.333884,0.058312,0.078323,0.019538,10.225,0.159,53362.565547,0.116697,-8.2e-05,0.000274,-0.000239,3.0,191.602997,11.948916,-0.014307
sn2004l,SN2004L,SN2004L,MCG +03-27-38,"10:27:04.11,10:27:04.109","+16:01:07.3,+16:01:07.28","10:27:04,10:27:03.97","+16:01:05,+16:01:05.1",21.72813,21.57195,23.05531,24.3618,22.8269,0.1844518,0.08602954,0.4213037,1.030109,0.8000362,156.7672943,16.01887626,OSC Host,1.28E+10,10.662429,39.8,1.0,3000.0,216.0,0.033173,0.032309,0.0,17.370053,0.143111,-0.986549,0.23895,0.172665,0.029109,10.446,0.1825,53031.30337,0.67484,-0.003941,0.00088,-0.001443,3.0,156.76719,16.01883,-0.01086
sn2005ag,SN2005ag,SN2005ag,2MASX J14564322+0919361,"14:56:43.24,14:56:43.68,14:56:43.65,14:56:43.649","+09:19:35.7,+09:19:42.49,+09:19:42.5","14:56:43.24,14:56:43,14:56:43.00","+09:19:35.7,+09:19:42,+09:19:42.0",18.04814,16.32038,15.49053,15.00722,14.65821,0.02735528,0.003926626,0.003109761,0.002931109,0.005166867,224.1800597,9.326797597,OSC Host,4.18E+11,0.0,254.0,0.1,10000.0,168.0,0.080103,0.0794,0.0,18.471039,0.136253,0.213846,0.047893,-0.037391,0.023085,10.902,0.143,53414.897913,0.085442,-0.000131,0.000369,-0.000202,3.0,224.18187,9.328472,-0.028904
sn2005bg,SN2005bg,"SN2005bg, 2MASS J12171723+1622174",MCG +03-31-93,"12:17:17.23,12:17:17.28,12:17:17.18,12:17:17.179","+16:22:17.4,+16:22:17.76,+16:22:17.6,+16:22:17.62","12:17:17.28,12:17:17,12:17:17.19","+16:22:17.0,+16:22:18,+16:22:17.2",15.83276,14.6986,14.14615,13.91599,13.65588,0.00914497,0.002389501,0.002210979,0.0023256,0.004333477,184.3218588,16.37161247,OSC Host,5.70E+11,115.60845,402.0,0.1,9000.0,205.0,0.024586,0.0231,0.0,15.865712,0.142334,0.396794,0.056067,-0.032789,0.018761,10.157,0.164,53469.934977,0.117931,-0.000254,0.000274,-0.000192,3.0,184.321579,16.371555,-0.009459
sn2005eq,SN2005eq,SN2005eq,MCG -01-09-06,"03:08:49.31,03:08:49.392,03:08:49.32,03:08:49.310","-07:01:59.7,-07:01:59.952,-07:01:59.70","03:08:48,03:08:48.35","-07:02:26,-07:02:26.3",15.92094,14.42638,13.59385,13.15357,12.76898,0.01150886,0.00239905,0.002117793,0.00212633,0.003964667,47.20134428,-7.040610844,OSC Host,2.19E+12,0.0,746.0,0.1,9000.0,272.0,0.029086,0.028977,0.0,16.284531,0.141059,1.425425,0.076807,-0.024106,0.021612,10.552,0.132,53654.865921,0.089272,0.000174,0.0004,-0.000237,3.0,47.20565,-7.0334,-0.01012
sn2005ir,SN2005ir,"SN2005ir, SDSS-II SN 7876",SDSS J11643.86+004737.1,"01:16:43.752,01:16:43.8,01:16:43.776,01:16:43.87,01:16:43.76,01:16:43.759","+00:47:40.36,+00:47:41,+00:47:40.6,+00:47:40.67,+00:47:40.27,+00:47:40.661,+00:47:40.279,+00:47:37.30,+00:47:40.4,+00:47:40.42","01:16:43.872,01:16:43.762,01:16:43.84,01:16:43,01:16:43.00","+00:47:37,+00:47:40.357,+00:47:37.3,+00:47:37.1004,+00:47:40,+00:47:40.0",18.68927,17.42619,16.86566,16.51432,16.29503,0.0349507,0.006712053,0.006092497,0.007500689,0.01737623,19.1827914,0.793623066,OSC Host,0,0.0,20.5,0.0,10000.0,371.0,0.07487,0.076,0.0,18.411792,0.110074,0.684284,0.052576,-0.013661,0.014317,10.182,0.011,53685.65983,0.048288,0.000137,0.00016,6e-06,2.0,19.18251,0.794628,-0.000837
sn2005kc,SN2005kc,SN2005kc,NGC 7311,"22:34:07.34,22:34:7.44,22:34:07.339","+05:34:06.3,+05:34:06.31","22:34:06,22:34:06.77","+05:34:17,+05:34:12.9",20.97669,20.23635,20.01296,20.04208,20.91759,0.1197478,0.02960776,0.03961983,0.05804458,0.3615797,338.5251204,5.57124451,OSC Host,0,0.0,32.1,0.0,10000.0,58.0,0.01496,0.01512,0.0,15.489034,0.153548,-0.697978,0.034823,0.148376,0.019318,10.934,0.1225,53697.707629,0.031469,-3.2e-05,0.000289,-9e-05,3.0,338.53045,5.56834,-0.008587
sn2005ki,SN2005ki,"SN2005ki, 2MASS J10402835+0910571",NGC 3332,"10:40:28.355,10:40:28.32,10:40:28.22,10:40:28.219","+09:10:57.14,+09:12:08.39,+09:12:08.4","10:40:28.41,10:40:21,10:40:28.36","+09:10:57.3,+09:11:00,+09:10:57.1",14.85216,12.98646,12.14993,11.72867,11.46218,0.005404435,0.001585036,0.001507328,0.001497566,0.001898304,160.1182282,9.182550745,OSC Host,8.07E+12,0.0,1060.0,0.1,9000.0,213.0,0.020396,0.019607,0.0,15.541531,0.145393,-1.388082,0.030341,-0.096978,0.019542,11.18,0.188,53705.227634,0.049663,-5.7e-05,0.000282,-0.000156,3.0,160.11758,9.20228,-0.008988
sn2006ac,SN2006ac,SN2006ac,NGC 4619,"12:41:44.90,12:41:44.88,12:41:44.86,12:41:44.861","+35:04:07.4,+35:04:07.32,+35:04:07.1,+35:04:07.10","12:41:44.64,12:41:45,12:41:44.47","+35:03:44.6,+35:03:50,+35:03:43.0",14.6364,13.1758,12.5038,12.13397,11.86256,0.005131098,0.001713968,0.001638264,0.001628478,0.002243753,190.4356187,35.06275087,OSC Host,0,0.0,1500.0,0.0,12000.0,199.0,0.023471,0.023106,0.0,16.158253,0.143695,-0.858068,0.06206,0.024221,0.02117,10.866,0.118,53781.848555,0.081094,9.2e-05,0.000407,-0.000109,3.0,190.43706,35.06887,-0.00932
sn2006al,SN2006al,SN2006al,A103929+0511,"10:39:28.26,10:39:28.260","+05:11:00.3,+05:11:00.31","10:39:29,10:39:29.00","+05:11:01,+05:11:01.0",19.74097,17.96338,17.1307,16.74355,16.42675,0.04568411,0.006827974,0.005009309,0.005061685,0.009672245,159.8688808,5.183663957,OSC SN,0,0.0,25.9,0.0,12000.0,214.0,0.069122,0.06785,0.0,18.394173,0.145157,-1.408648,0.272816,-0.119809,0.035621,10.249,0.1535,53787.189353,0.676808,-0.005528,0.00151,-0.002242,3.0,159.86766,5.18344,-0.023108
sn2006an,SN2006an,SN2006an,A121438+1213,"12:14:38.68,12:14:38.681","+12:13:46.9,+12:13:46.88","12:14:38,12:14:38.00","+12:13:48,+12:13:48.0",24.29801,25.90743,25.13146,24.29606,20.60414,1.198327,0.5297799,0.7580705,0.7338126,0.2093913,183.6573074,12.23055954,OSC Host,9.16E+10,0.0,8.78,1.0,5000.0,206.0,0.065193,0.064001,0.0,18.095053,0.139912,0.64572,0.2086,-0.044607,0.028883,7.989,0.91,53790.529333,0.510293,-0.001908,0.000819,-0.000737,3.0,183.66145,12.22993,-0.021268
sn2006ar,SN2006ar,"SN2006ar, 2MASS J10373196+6501059",MCG +11-13-36,"10:37:31.960,10:37:30.72,10:37:30.75,10:37:30.751","+65:01:05.92,+65:00:57.96,+65:00:58.1,+65:00:58.10","10:37:31.92,10:37:31.89,10:37:32,10:37:31.96","+65:01:05.88,+65:01:06.6,+65:01:06,+65:01:05.9",16.66306,15.44761,14.85739,14.52628,14.25508,0.01293812,0.003148211,0.002968273,0.003110343,0.007289916,159.383278,65.01826556,OSC Host,0,0.0,50.4,0.0,10000.0,215.0,0.02298,0.022539,0.0,16.454585,0.145076,-1.043223,0.216571,0.082429,0.027419,9.847,0.1515,53813.673595,0.144336,0.000974,0.000705,0.000935,3.0,159.37757,65.01605,-0.009262
sn2006az,SN2006az,SN2006az,NGC 4172,"12:12:14.68,12:12:14.681","+56:10:45.8,+56:10:45.80","12:12:15,12:12:14.91","+56:10:41,+56:10:39.3",15.37953,13.43804,12.57101,12.13623,11.8251,0.006981356,0.001702021,0.001568499,0.001568225,0.002002052,183.0620945,56.17752286,OSC Host,5.50E+12,0.0,276.0,0.1,9000.0,207.0,0.031485,0.030935,0.0,16.462073,0.140346,-1.343413,0.042176,-0.117484,0.021579,11.314,0.149,53826.869273,0.072002,-8e-06,0.000412,-0.000101,3.0,183.06104,56.17975,-0.010538
sn2006bq,SN2006bq,SN2006bq,NGC 6685,"18:39:58.88,18:39:58.879","+39:58:56.8,+39:58:56.78","18:39:58.68,18:39:59,18:39:58.70","+39:58:50.8,+39:58:55,+39:58:54.1",15.71029,13.857,13.01559,12.59343,12.27677,0.007541095,0.001805624,0.001645045,0.001673521,0.002326104,279.9942816,39.98181764,OSC Host,3.66E+12,0.0,393.0,0.1,9000.0,159.0,0.021956,0.021905,0.0,16.206993,0.145024,-1.517685,0.066233,0.049212,0.021474,10.843,0.1905,53848.25172,0.181198,-0.000292,0.000423,-0.000161,3.0,279.99559,39.98232,-0.009147
sn2006bt,SN2006bt,SN2006bt,CGCG 108-013,"15:56:33.81,15:56:30.48,15:56:30.53,15:56:30.530","+20:03:07.2,+20:02:45.60,+20:02:45.6","15:56:33.81,15:56:34,15:56:33.65","+20:03:07.2,+20:03:08,+20:03:09.1",16.11915,14.25081,13.3995,12.98713,12.70118,0.009805603,0.001928197,0.00174203,0.001782046,0.002589313,239.1403169,20.05236013,OSC Host,2.55E+12,0.0,405.0,0.1,9000.0,167.0,0.031484,0.032156,0.0,16.911564,0.140272,0.265652,0.070945,0.062851,0.021271,11.381,0.236,53858.33899,0.109348,-6.6e-05,0.000402,-0.000184,3.0,239.12719,20.04593,-0.010538
