,JLA_name,OSC_name,Aliases,Host,RA,DEC,Host_RA,Host_DEC,global_u,global_g,global_r,global_i,global_z,global_u_err,global_g_err,global_r_err,global_i_err,global_z_err,SDSS_RA,SDSS_DEC,Flag,Unnamed: 0,zcmb,zhel,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra,dec,biascor,ZPEG_StMass,ZPEG_SFR(Msol/an),ZPEG_Chi2/(nobs_tot-3),ZPEG_Redshift,ZPEG_Age(Myr)
288,SDSS2372,SN2005ft,"SN2005ft, SDSS-II SN 2372",SDSS J24205.00-003227.7,"02:42:04.98,02:42:05.0,02:42:04.968,02:42:04.944,02:42:04.980","-00:32:27.0,-00:32:27,-00:32:27.06,-00:32:27.168,-00:32:27.1788,-00:32:26.99","02:42:04.996,02:42:04.992,02:42:04,02:42:04.00","-00:32:27.642,-00:32:27.7368,-00:32:27,-00:32:27.0",21.67601369,20.38033469,19.45277661,18.96362053,18.57496083,0.2382567,0.03241934,0.02153641,0.02092752,0.05127357,40.52083289,-0.541037224,OSC Host,288,0.17962,0.1805,0,20.567619,0.113572,0.279554,0.208947,0.030383,0.027749,10.119,0.1715,53636.74545,0.221703,0.002232,0.000702,0.000292,2,40.520721,-0.54085,-0.001088,4.45E+10,0.00E+00,1.49E+01,1.80E-01,8000
289,SDSS19632,SN2007ov,"SN2007ov, SDSS-II SN 19632",SDSS J24108.79+000839.2,"02:41:08.78,02:41:08.736,02:41:08.76","+00:08:39.3,+00:08:39.7,+00:08:40.013,+00:08:39.714,+00:08:40.0","02:41:08.784,02:41:08,02:41:08.00","+00:08:39.2892,+00:08:40,+00:08:40.0",22.3229982,21.14212369,19.73746654,19.18622871,18.73813733,0.3796327,0.06126726,0.02889716,0.02477045,0.0744113,40.28665113,0.144218649,OSC Host,289,0.30702,0.308,0,21.831913,0.126631,0.153977,0.525367,-0.044536,0.052497,10.803,0.127,54396.71359,0.448487,0.024089,0.001624,0.007921,2,40.286488,0.144448,-0.000123,1.20E+11,0.00E+00,3.54E+00,3.07E-01,7000
290,SDSS15704,SN2006nh,"SN2006nh, SDSS-II SN 15704",SDSS J24050.90+003935.3,"02:40:50.93,02:40:50.568,02:40:50.57,02:40:50.570","+00:39:35.4,+00:39:31.5,+00:39:31.3,+00:39:31.504,+00:39:31.331,+00:39:31.6,+00:39:31.61","02:40:50.904,02:40:50,02:40:50.00","+00:39:35.3592,+00:39:31,+00:39:31.0",23.95593875,23.15322999,22.76761267,21.96750962,23.40486747,0.9285279,0.2908673,0.3226083,0.2391041,0.808394,40.2131115,0.660266454,OSC Host,290,0.36397,0.365,0,22.059517,0.127982,-0.04859,0.70192,-0.17136,0.055876,10.679,0.169,54043.00278,0.685907,0.027972,0.00089,0.014683,2,40.210735,0.658751,-0.000211,2.48E+09,8.68E-01,2.63E+00,3.64E-01,6000
291,SDSS15440,SN2006lr,"SN2006lr, SDSS-II SN 15440",SDSS J23852.94+000524.3,"02:38:52.94,02:38:52.968,02:38:52.944,02:38:52.96,02:38:52.961","+00:05:24.4,+00:05:24.5,+00:05:24.1,+00:05:24.46,+00:05:24.05,+00:05:24.3,+00:05:24.29","02:38:52.944,02:38:52,02:38:52.00","+00:05:24.3805,+00:05:24,+00:05:24.0",23.27316182,24.78148535,22.68321991,23.57711397,21.80382514,0.6941603,0.7164927,0.2346821,0.5836666,0.5946087,39.72170108,0.089237161,OSC Host,291,0.25205,0.253,0,21.586693,0.11822,-0.623735,0.491254,0.065746,0.042554,10.556,0.0145,54030.99922,0.416096,0.011144,0.001214,0.004489,2,39.720669,0.090127,-0.000485,1.40E+09,2.44E-01,3.41E+00,2.52E-01,10000
292,SDSS8046,SN2005ju,"SN2005ju, SDSS-II SN 8046",SDSS J23628.25+003042.6,"02:36:28.04,02:36:28.0,02:36:28.032,02:36:28.008,02:36:28.039","+00:30:40.6,+00:30:41,+00:30:40.54,+00:30:40.25,+00:30:40.583,+00:30:40.244,+00:30:40.61","02:36:28.248,02:36:28,02:36:28.00","+00:30:42.6348,+00:30:40,+00:30:40.0",21.0682183,19.62689693,18.28018765,17.75487677,17.45471074,0.1784931,0.02554304,0.01170074,0.01116207,0.02963696,39.1177374,0.511850112,OSC Host,292,0.25833,0.2593,0,21.619985,0.119891,0.243598,0.475086,0.040716,0.04708,11.196,0.1065,53683.33556,0.465174,0.011518,0.001177,0.003909,2,39.116806,0.511273,-0.000432,2.83E+11,0.00E+00,4.13E+00,2.58E-01,7000
293,SDSS13655,SN2006hs,"SN2006hs, 2MASS J02360496-0059393, SDSS-II SN 13655",SDSS J23605.00-005939.6,"02:36:04.86,02:36:04.848,02:36:04.824,02:36:04.860","-00:59:39.0,-00:59:39.048,-00:59:39.0444,-00:59:39.3288,-00:59:39.01","02:36:04.992,02:36:04,02:36:04.00","-00:59:39.6816,-00:59:39,-00:59:39.0",24.5045748,23.71361234,22.52506056,21.79262356,21.43114315,0.9289103,0.3905487,0.2316609,0.1737562,0.460734,39.02179046,-0.993028167,OSC Host,293,0.25104,0.252,0,21.936242,0.119872,-1.339461,0.58431,0.082437,0.047361,10.996,0.0175,53999.84978,0.559823,0.013833,0.001319,0.003153,2,39.020218,-0.994179,-0.000494,7.86E+09,0.00E+00,3.14E-01,2.51E-01,10000
294,sn1999dq,SN1999dq,"SN1999dq, AAVSO 0228+20",NGC 976,"02:33:59.68,02:33:59.681","+20:58:30.4,+20:58:30.40","02:34:00,02:34:00.01","+20:58:36,+20:58:36.2",14.29936357,12.81453006,11.98547964,11.57224493,11.3265256,0.004621348,0.00171545,0.001573485,0.001544093,0.001903048,38.50011535,20.97674785,OSC Host,294,0.013533,0.014327,0,14.381711,0.158393,0.869173,0.037782,0.026883,0.023491,10.689,0.138,51436.12822,0.038129,-5.00E-05,0.000534,-0.000124,3,38.498667,20.975111,-0.00852,1.91E+11,0.00E+00,2.39E+03,1.40E-02,10000
295,SDSS4577,SN2005gv,"SN2005gv, SDSS-II SN 4577",SDSS J23354.19+001651.1,"02:33:54.13,02:33:54.1,02:33:54.12,02:33:54.096,02:33:54.130","+00:16:50.6,+00:16:51,+00:16:50.56,+00:16:50.23,+00:16:50.581,+00:16:50.221,+00:16:50.59","02:33:54.192,02:33:54,02:33:54.00","+00:16:51.1716,+00:16:50,+00:16:50.0",25.82063685,22.12188295,20.73108504,20.23236314,20.36373841,1.364078,0.2124827,0.102801,0.08702589,0.3753418,38.47586615,0.280837693,OSC Host,295,0.36193,0.363,0,22.096096,0.13291,0.320107,0.770082,-0.062616,0.053996,10.273,0.134,53648.08643,0.71685,0.043281,0.0012,0.007658,2,38.475533,0.280717,-0.000196,7.17E+10,0.00E+00,2.40E+00,3.62E-01,7000
296,SDSS15868,SN2006pa,"SN2006pa, SDSS-II SN 15868",SDSS J23224.09-004250.6,"02:32:24.10,02:32:23.952,02:32:23.95,02:32:23.950","-00:42:50.7,-00:42:48.888,-00:42:49.284,-00:42:48.8808,-00:42:49.2912,-00:42:48.9,-00:42:48.89","02:32:24.089,02:32:24.096,02:32:23,02:32:23.00","-00:42:50.647,-00:42:50.6232,-00:42:48,-00:42:48.0",21.37705343,20.33480935,19.65873366,19.35070668,19.16949587,0.2250819,0.03949583,0.03369581,0.03904384,0.1152308,38.10035623,-0.714082138,OSC Host,296,0.24102,0.242,0,21.005963,0.116005,0.328735,0.264211,-0.140847,0.037003,10.417,0.046,54044.25391,0.220235,0.005325,0.000998,0.001937,2,38.099796,-0.713578,-0.000582,3.05E+10,6.18E+00,9.92E-01,2.41E-01,9000
297,SDSS17497,SN2007jt,"SN2007jt, SDSS-II SN 17497",SDSS J22832.76-010234.1,"02:28:32.760,02:28:32.76,02:28:32.784,02:28:32.78","-01:02:34.12,-01:02:31.956,-01:02:31.632,-01:02:31.6","02:28:32.758,02:28:32.76,02:28:32,02:28:32.00","-01:02:34.127,-01:02:34.152,-01:02:31,-01:02:31.0",19.48022761,18.49030747,17.92164088,17.61183678,17.47995458,0.08193619,0.01630194,0.01269664,0.01366679,0.03937066,37.13651846,-1.042877241,OSC Host,297,0.14382,0.14473,0,20.04551,0.111949,0.911414,0.123176,0.037728,0.022481,10.129,0.2215,54364.73538,0.121128,0.000754,0.000479,0.000114,2,37.13657,-1.042117,-0.001237,4.58E+10,9.30E+00,4.83E+00,1.44E-01,9000
298,SDSS19616,SN2007ok,"SN2007ok, 2MASS J02282391+0011096, SDSS-II SN 19616",SDSS J22823.91+001109.6,"02:28:23.916,02:28:24.24,02:28:24.264,02:28:24.27","+00:11:09.61,+00:11:04.488,+00:11:04.7976,+00:11:04.4916,+00:11:04.8","02:28:23.915,02:28:23.904,02:28:24,02:28:24.00","+00:11:09.651,+00:11:09.6108,+00:11:04,+00:11:04.0",19.61658651,18.2931726,17.55101302,17.09286942,16.84283703,0.05611455,0.00905068,0.007673176,0.007723065,0.02237635,37.09964506,0.185991711,OSC Host,298,0.16455,0.16549,0,20.24377,0.113442,0.15196,0.190744,-0.023369,0.026682,11.215,0.287,54403.53333,0.138545,0.002851,0.000708,0.001396,2,37.101109,0.184666,-0.001172,1.19E+11,1.78E+01,2.51E+02,1.65E-01,11000
299,04D1sa,SNLS-04D1sa,SNLS-04D1sa,[NSB2006] J022756.16-041034.3,"02:27:56.159,02:27:56.161","-04:10:33.85,-04:10:33.850,-04:10:34.31",27:56.2,-04:10:34.3,22.52332595,22.52593075,21.19249407,20.34794364,19.76534191,0.7366577,0.2343626,0.1068682,0.07542992,0.1657711,36.98404195,-4.176308626,OSC Host,299,0.583743,0.585,0,23.564276,0.091595,-0.442871,0.288839,-0.066413,0.033662,10.623,0.064,53360.23126,0.322116,0.004025,0.000291,0.000418,1,36.983995,-4.176071,0.000774,1.83E+11,0.00E+00,2.00E+00,5.84E-01,4500
300,04D1kj,SNLS-04D1kj,SNLS-04D1kj,[NSB2006] J022752.66-041049.2,"02:27:52.660,02:27:52.669","-04:10:48.91,-04:10:48.910,-04:10:49.29",27:52.7,-04:10:49.2,22.04278576,21.67091446,21.14120643,20.7540192,20.04959797,0.367151,0.08460866,0.07596452,0.07994837,0.1588389,36.96958319,-4.180180398,OSC Host,300,0.583743,0.585,0,23.335798,0.089495,0.218145,0.126028,-0.062764,0.029728,9.929,0.1075,53297.24629,0.166859,0.000804,0.00036,-2.00E-05,1,36.969417,-4.180252,0.000774,2.75E+10,1.20E+01,3.25E+00,5.84E-01,5000
301,04D1rh,SNLS-04D1rh,SNLS-04D1rh,[NSB2006] J022747.16-041513.6,"02:27:47.148,02:27:47.160","-04:15:13.56,-04:15:13.560,-04:15:13.60",27:47.2,-04:15:13.6,24.13429954,21.96508979,21.60840459,21.64431652,21.30203031,1.170739,0.07548912,0.08338143,0.1066043,0.329346,36.94721234,-4.254879279,OSC Host,301,0.434861,0.436,0,22.556493,0.087188,0.828369,0.210173,-0.057039,0.025846,9.888,0.132,53350.85446,0.259693,0.000738,0.00049,0.000144,1,36.946448,-4.253765,0.001224,1.02E+10,3.57E+00,1.76E+01,4.35E-01,6000
302,04D1pg,SNLS-04D1pg,SNLS-04D1pg,[NSB2006] J022704.16-041031.3,"02:27:04.159,02:27:04.162","-04:10:31.03,-04:10:31.030,-04:10:31.35",27:04.2,-04:10:31.3,25.03474979,25.32477257,21.68096818,21.69930252,20.52807522,2.840789,1.418211,0.2275265,0.3306924,0.4742059,36.7674271,-4.17544172,OSC Host,302,0.513793,0.515,0,23.572554,0.090087,0.985964,0.196013,0.102976,0.035785,9.808,0.161,53326.88772,0.243145,0.002656,0.000695,0.001284,1,36.767329,-4.175287,0.001678,4.93E+10,0.00E+00,2.90E+00,5.14E-01,5000
303,03D1fq,SNLS-03D1fq,SNLS-03D1fq,[HSP2005] J022655.68-041808.10,"02:26:55.664,02:26:55.683","-04:18:07.98,-04:18:07.980,-04:18:08.10",26:55.7,-04:18:08.10,23.50353655,24.88092579,23.53969896,21.55843197,21.61936299,0.9687266,0.8216213,0.6645943,0.1575783,0.6253835,36.73185845,-4.302349212,OSC Host,303,0.798566,0.8,0,24.510389,0.101777,-1.056666,0.406837,-0.055975,0.064955,10.651,0.127,52999.21305,0.655817,0.005897,-0.001115,0.003551,1,36.731935,-4.302217,-0.011577,1.17E+11,0.00E+00,1.35E+00,7.99E-01,3500
304,SDSS15872,SN2006nb,"SN2006nb, SDSS-II SN 15872",SDSS J22653.37-001940.2,"02:26:53.376,02:26:53.4,02:26:53.40,02:26:53.400","-00:19:40.24,-00:19:40.116,-00:19:40.476,-00:19:40.1,-00:19:40.12","02:26:53.371,02:26:53.376,02:26:53,02:26:53.00","-00:19:40.242,-00:19:40.2636,-00:19:40,-00:19:40.0",23.04935069,22.99154831,23.75964344,23.48499012,23.36308902,0.5607969,0.2446606,0.644876,0.7342691,0.8506677,36.72366085,-0.326555742,OSC Host,304,0.20203,0.203,0,20.556408,0.117009,0.781434,0.308151,-0.064131,0.035853,9.304,0.135,54047.76933,0.205691,0.008139,0.001205,0.003642,2,36.722496,-0.32781,-0.000924,6.45E+08,1.55E-01,3.63E+00,2.02E-01,8000
305,03D1bp,SNLS-03D1bp,SNLS-03D1bp,[AGR2006] J022637.71-045019.5,"02:26:37.736,02:26:37.720,02:26:37.714","-04:50:19.61,-04:50:19.610,-04:50:19.34,-04:50:19.55",26:37.7,-04:50:19.5,22.05950143,21.09085785,19.63344477,19.14381208,18.71418718,0.3440131,0.0578871,0.0267722,0.02277435,0.05684558,36.65704464,-4.839114228,OSC Host,305,0.345928,0.347,0,22.398137,0.087263,-1.15511,0.112834,-0.040581,0.026679,10.821,0.1235,52920.24902,0.102828,0.001114,0.000616,0.000295,1,36.657235,-4.838779,-0.00027,1.77E+11,0.00E+00,1.35E+01,3.46E-01,7000
306,03D1dt,SNLS-03D1dt,SNLS-03D1dt,[AGR2006] J022631.20-040308.5,"02:26:31.192,02:26:31.200","-04:03:08.43,-04:03:08.430,-04:03:08.51",26:31.2,-04:03:08.5,22.84773093,24.56069916,24.69074641,22.42566913,22.03310165,0.7869791,0.8200764,1.049048,0.3549803,0.8716906,36.62981632,-4.052075635,OSC Host,306,0.610712,0.612,0,23.285241,0.092877,-1.161563,1.641345,-0.094943,0.049652,9.715,0.092,52962.2532,0.976562,0.029671,0.000947,0.044357,1,36.629968,-4.052341,2.60E-05,3.60E+10,0.00E+00,9.74E-01,6.11E-01,7000
307,04D1dc,SNLS-04D1dc,"SNLS-04D1dc, 2MASS J02261840-0418425",[NSB2006] J022618.47-041843.2,"02:26:18.40,02:26:18.464,02:26:18.477","-04:18:42.5,-04:18:43.090,-04:18:43.28",26:18.5,-04:18:43.2,21.98450326,20.00325932,18.72529438,18.17927279,17.90238448,0.3917817,0.02708326,0.01471034,0.01287285,0.0365732,36.57672782,-4.3117911,OSC Host,307,0.210032,0.211,0,21.056779,0.085765,-1.236256,0.061648,-0.002674,0.025159,10.635,0.0415,53230.68028,0.159906,-0.000108,0.000598,-0.000205,1,36.576935,-4.311968,-0.000962,1.58E+11,0.00E+00,8.72E-01,2.10E-01,11000
308,04D1jg,SNLS-04D1jg,SNLS-04D1jg,[NSB2006] J022612.56-040805.3,"02:26:12.557,02:26:12.567","-04:08:05.28,-04:08:05.280,-04:08:05.34",26:12.6,-04:08:05.3,26.4047319,21.74114802,20.14521279,19.36960638,18.84502457,0.9542468,0.1406905,0.05234044,0.03549246,0.1013802,36.55273279,-4.135367148,OSC Host,308,0.582932,0.5842,0,23.273246,0.09012,0.265156,0.158945,-0.104618,0.033952,11.338,0.1505,53273.5665,0.212852,0.001492,0.000369,0.000478,1,36.552319,-4.1348,0.000793,4.87E+11,0.00E+00,1.83E+01,5.83E-01,5000
309,03D1fc,SNLS-03D1fc,SNLS-03D1fc,[AGR2006] J022543.62-040838.9,"02:25:43.596,02:25:43.602,02:25:43.625","-04:08:38.61,-04:08:38.610,-04:08:38.77,-04:08:38.93",25:43.6,-04:08:38.9,22.53933771,21.62575043,20.25115783,19.78933866,19.31104803,0.5562555,0.07978287,0.03633415,0.03100056,0.09934957,36.43174285,-4.144309506,OSC Host,309,0.330932,0.332,0,21.861412,0.086437,0.650394,0.118542,-0.017577,0.023794,10.391,0.036,53002.76381,0.104433,0.001006,0.000527,0.00054,1,36.431648,-4.144059,-0.000526,8.72E+10,0.00E+00,9.45E+00,3.31E-01,7000
310,04D1oh,SNLS-04D1oh,SNLS-04D1oh,[NSB2006] J022502.37-041410.5,"02:25:02.362,02:25:02.372","-04:14:10.27,-04:14:10.270,-04:14:10.52",25:02.4,-04:14:10.5,21.74846774,24.96300413,25.19583746,25.2092949,21.53384597,0.2253669,0.7509834,0.7925509,0.485483,0.4484403,36.26061448,-4.236246362,OSC Host,310,0.588721,0.59,0,23.396414,0.091211,-0.066782,0.20667,-0.068922,0.033246,9.17,0.1525,53308.2746,0.204309,0.003106,0.000397,0.000623,1,36.25984,-4.236187,0.000653,4.47E+08,2.22E-01,1.11E+01,5.89E-01,4500
311,03D1ax,SNLS-03D1ax,SNLS-03D1ax,[HSP2005] J022423.32-044314.41,"02:24:23.349,02:24:23.320,02:24:23.338","-04:43:14.79,-04:43:14.790,-04:43:14.41,-04:43:14.28",24:23.3,-04:43:14.41,24.43632146,24.22193002,22.82280834,21.8617698,22.23496425,1.368482,0.4838712,0.2635818,0.1468087,0.5883713,36.09847986,-4.719524819,OSC Host,311,0.494795,0.496,0,22.960139,0.08811,-0.728837,0.102069,-0.099683,0.030305,11.58,0.1125,52915.92367,0.111634,0.000542,0.000475,-2.40E-05,1,36.097287,-4.720774,0.001692,2.62E+10,0.00E+00,1.06E+00,4.95E-01,5000
312,03D1aw,SNLS-03D1aw,SNLS-03D1aw,[AGR2006] J022414.78-043101.6,"02:24:14.792,02:24:14.780,02:24:14.786","-04:31:01.77,-04:31:01.770,-04:31:01.61",24:14.8,-04:31:01.6,22.50561149,20.77819773,20.30106814,20.13790559,20.04271907,0.47834,0.04139608,0.03584124,0.04235885,0.1406213,36.06173147,-4.518471346,OSC Host,312,0.580724,0.582,0,23.573937,0.090132,0.974346,0.273823,-0.025076,0.036691,9.169,0.088,52902.898,0.352732,0.002823,0.000415,0.001574,1,36.061634,-4.517158,0.000843,4.35E+10,2.16E+01,2.65E+01,5.81E-01,4500
313,SDSS15161,SN2006jw,"SN2006jw, SDSS-II SN 15161",SDSS J22322.22+004908.4,"02:23:22.22,02:23:22.296,02:23:22.272,02:23:22.30,02:23:22.301","+00:49:08.5,+00:49:08.4,+00:49:08.148,+00:49:08.4108,+00:49:08.1552,+00:49:08.40","02:23:22.229,02:23:22.224,02:23:22,02:23:22.00","+00:49:08.506,+00:49:08.472,+00:49:08,+00:49:08.0",20.00996607,19.01347379,18.09170422,17.78149289,17.53784345,0.1132719,0.02484751,0.017771,0.02045807,0.05573728,35.84269125,0.818969066,OSC Host,313,0.2485,0.24954,0,21.203185,0.117491,-0.284969,0.307134,-0.053995,0.041325,10.744,0.113,54025.35672,0.359183,0.007082,0.0012,0.003075,2,35.842915,0.819003,-0.000516,1.56E+11,2.71E+01,2.43E+01,2.49E-01,10000
314,SDSS17258,SN2007jr,"SN2007jr, SDSS-II SN 17258",SDSS J22257.29+010132.3,"02:22:57.28,02:22:57.264,02:22:57.24","+01:01:32.7,+01:01:32.736,+01:01:32.304","02:22:57.288,02:22:57,02:22:57.00","+01:01:32.34,+01:01:32,+01:01:32.0",20.28928523,19.50293593,19.10141565,18.74509724,18.60561086,0.08395962,0.01753827,0.01714326,0.01785116,0.05208016,35.73874448,1.025650499,OSC Host,314,0.0901,0.091,0,18.818896,0.124187,0.316969,0.210491,0.027279,0.032557,9.647,0.181,54342.58,0.645576,0.002077,0.001602,0.00014,2,35.738617,1.02576,-0.001027,5.78E+09,1.17E+00,1.37E+01,9.00E-02,9000
315,SDSS19818,SN2007pe,"SN2007pe, SDSS-II SN 19818",SDSS J22103.96+002947.4,"02:21:03.96,02:21:04.008,02:21:04.01","+00:29:47.5,+00:29:46.82,+00:29:47.08,+00:29:46.81,+00:29:47.1","02:21:03.96,02:21:04,02:21:04.00","+00:29:47.4684,+00:29:47,+00:29:47.0",24.12708749,25.1782479,25.24867214,25.19005463,20.89372641,0.8527688,0.5816248,0.6181815,0.5179037,0.2139509,35.26764694,0.496303765,OSC Host,315,0.29192,0.293,0,21.507747,0.124168,1.181291,0.550491,-0.005108,0.045722,10.19,0.124,54402.14743,0.404969,0.024866,0.001607,0.008566,2,35.266689,0.496411,-0.000193,1.93E+08,5.54E-02,1.05E+01,2.92E-01,7000
316,SDSS14735,SN2006km,"SN2006km, SDSS-II SN 14735",SDSS J22038.03+002053.2,"02:20:37.93,02:20:37.92,02:20:37.896,02:20:37.930","+00:20:54.2,+00:20:54.17,+00:20:53.92,+00:20:54.161,+00:20:54.20","02:20:38.04,02:20:37,02:20:37.00","+00:20:53.25,+00:20:54,+00:20:54.0",21.56952765,20.72893481,19.91855664,19.59984472,19.4842311,0.2302685,0.04337554,0.03375971,0.0383573,0.1724342,35.15848941,0.348090812,OSC Host,316,0.30001,0.3011,0,21.706687,0.119386,-0.087397,0.420307,0.032811,0.044618,10.469,0.198,54013.80843,0.484648,0.011017,0.001098,0.002362,2,35.158035,0.348378,-0.000152,4.03E+10,8.18E+00,7.62E-01,3.00E-01,9000
317,SDSS19990,SN2007ps,"SN2007ps, SDSS-II SN 19990",SDSS J21913.44-002304.3,"02:19:13.44,02:19:13.488,02:19:13.536,02:19:13.53","-00:23:04.4,-00:23:05.64,-00:23:05.4276,-00:23:05.6436,-00:23:05.4","02:19:13.444,02:19:13.44,02:19:13,02:19:13.00","-00:23:04.322,-00:23:04.3152,-00:23:05,-00:23:05.0",25.12053576,25.42264381,22.86492833,24.94084187,23.16287565,0.737761,0.5889454,0.2423749,0.5354137,0.7077803,34.80671024,-0.383520315,OSC Host,317,0.24495,0.246,0,21.379199,0.119541,-1.313715,0.3329,-0.086373,0.045524,10.306,0.0445,54403.32989,0.298159,0.009545,0.001467,0.004573,2,34.806366,-0.384841,-0.000547,2.56E+08,6.15E-02,6.22E+00,2.45E-01,8000
318,SDSS5957,SN2005ie,"SN2005ie, SDSS-II SN 5957",SDSS J21902.35-001621.2,"02:19:02.53,02:19:02.5,02:19:02.544,02:19:02.52,02:19:02.54,02:19:02.539","-00:16:22.0,-00:16:22,-00:16:22.188,-00:16:22.512,-00:16:22.2204,-00:16:22.2,-00:16:22.19","02:19:02.352,02:19:02,02:19:02.00","-00:16:21.2844,-00:16:22,-00:16:22.0",21.99303243,20.60591614,19.71714615,19.37959265,18.97786994,0.2081026,0.03309828,0.02388946,0.02664596,0.07088632,34.75984053,-0.272570572,OSC Host,318,0.27852,0.2796,0,21.447891,0.118155,-0.186487,0.424537,-0.121945,0.041095,10.232,0.147,53666.66651,0.378943,0.010721,0.00114,0.004664,2,34.760574,-0.272839,-0.000277,4.72E+10,8.22E+00,1.64E+01,2.79E-01,10000
319,SDSS15219,SN2006ka,"SN2006ka, 2MASS J02182659+0013337, SDSS-II SN 15219",SDSS J21826.58+001334.0,"02:18:26.597,02:18:26.688,02:18:26.64,02:18:26.664,02:18:26.68,02:18:26.681","+00:13:33.72,+00:13:36.08,+00:13:35.69,+00:13:36.077,+00:13:35.702,+00:13:36.0,+00:13:36.01","02:18:26.581,02:18:26.592,02:18:26,02:18:26.00","+00:13:34.064,+00:13:34.086,+00:13:36,+00:13:36.0",21.85626177,20.09808321,19.00712859,18.53416911,18.12838585,0.3155118,0.02920321,0.01674286,0.01508541,0.04004525,34.61078153,0.226101877,OSC Host,319,0.24695,0.248,0,21.056951,0.114812,-0.146222,0.372589,-0.154043,0.035755,10.809,0.104,54030.96887,0.334251,0.004943,0.000831,0.001694,2,34.611145,0.226688,-0.000529,1.44E+11,0.00E+00,3.89E+01,2.47E-01,8000
320,SDSS6649,SN2005jd,"SN2005jd, SDSS-II SN 6649",A021706+0032,"02:17:06.21,02:17:06.2,02:17:06.216,02:17:06.192,02:17:06.20,02:17:06.199","+00:32:05.3,+00:32:05,+00:32:05.424,+00:32:04.956,+00:32:05.3916,+00:32:04.9704,+00:32:05.4,+00:32:05.39","02:17:06,02:17:06.00","+00:32:05,+00:32:05.0",22.91027655,22.92485572,22.43117568,21.57538708,21.26990189,0.4664802,0.2232734,0.1802542,0.1376882,0.3622469,34.2762791,0.535631258,OSC Host,320,0.31288,0.314,0,21.594837,0.118305,0.720911,0.598824,-0.088234,0.044329,8.394,0.476,53677.80792,0.59957,0.015292,0.000898,0.005402,2,34.27586,0.534831,-0.000105,6.86E+09,1.19E+00,2.71E+00,3.13E-01,10000
321,SDSS2308,SN2005ey,"SN2005ey, SDSS-II SN 2308",A021705+0016,"02:17:05.616,02:17:05.5,02:17:05.496,02:17:05.448,02:17:05.50,02:17:05.501","+00:16:50.88,+00:16:49,+00:16:49.1,+00:16:48.7,+00:16:49.073,+00:16:49.12,+00:16:49.08","02:17:05.621,02:17:05,02:17:05.00","+00:16:50.876,+00:16:49,+00:16:49.0",21.1961691,19.93600148,18.94522156,18.48397852,18.27101398,0.4254183,0.05583555,0.02570813,0.02241007,0.07240921,34.27346385,0.280775999,OSC Host,321,0.148,0.148,0,19.597186,0.111944,0.675888,0.123132,-0.181409,0.0219,10.336,0.229,53630.5881,0.136429,0.00098,0.000442,7.60E-05,2,34.272865,0.280298,-0.001229,4.66E+10,0.00E+00,2.18E+00,1.48E-01,9000
322,SDSS15421,SN2006kw,"SN2006kw, SDSS-II SN 15421",SDSS J21457.91+003609.7,"02:14:57.912,02:14:57.984,02:14:57.98,02:14:57.979","+00:36:09.80,+00:36:09.036,+00:36:08.64,+00:36:09.0252,+00:36:08.6292,+00:36:09.0,+00:36:09.00","02:14:57.905,02:14:57.912,02:14:57,02:14:57.00","+00:36:09.794,+00:36:09.7776,+00:36:09,+00:36:09.0",25.22102492,24.92438494,22.10940307,21.9333037,21.96786113,0.6151093,0.4720627,0.1090366,0.1333535,0.3840388,33.74180059,0.601775325,OSC Host,322,0.18435,0.18537,0,20.641715,0.112927,0.174788,0.255855,-0.043682,0.026039,10.149,0.183,54035.15968,0.227402,0.002745,0.000563,0.000872,2,33.7416,0.602507,-0.001057,3.42E+09,0.00E+00,1.22E+01,1.84E-01,11000
323,SDSS11067,SN2005ml,"SN2005ml, SDSS-II SN 11067",SDSS J21404.48-001420.5,"02:14:04.41,02:14:04.4,02:14:04.416,02:14:04.392,02:14:04.42,02:14:04.421","-00:14:21.0,-00:14:21,-00:14:21.048,-00:14:21.0408,-00:14:21.372,-00:14:21.1,-00:14:21.08","02:14:04.488,02:14:04,02:14:04.00","-00:14:20.508,-00:14:21,-00:14:21.0",21.27352336,20.06199145,19.60649296,19.42000337,19.58974579,0.2436877,0.03683591,0.03530165,0.04235583,0.2016401,33.51869441,-0.239047563,OSC Host,323,0.11304,0.114,0,19.114133,0.112246,1.733698,0.520618,-0.072351,0.026351,9.42,0.0865,53702.77753,0.402505,0.005632,0.000568,0.006371,2,33.518394,-0.239178,-0.001195,5.55E+09,1.13E+00,8.24E+00,1.13E-01,9000
324,SDSS17825,SN2007je,"SN2007je, SDSS-II SN 17825",A021147-0054,"02:11:47.31,02:11:47.28,02:11:47.304","-00:54:44.8,-00:54:45.036,-00:54:44.7444,-00:54:45.0324","02:11:47,02:11:47.00","-00:54:44,-00:54:44.0",22.34989548,24.09911248,24.03402492,21.71992405,21.35390212,0.369479,0.6597857,0.8057244,0.1826896,0.4950958,32.94637131,-0.911069736,OSC Host,324,0.15999,0.161,0,20.410888,0.113136,-0.149097,0.157928,0.006164,0.026663,5,10,54367.0177,0.15653,0.001721,0.00062,0.000411,2,32.947124,-0.912429,-0.001191,2.09E+09,0.00E+00,7.59E+00,1.60E-01,11000
